date;sessions;transactions;purchaseRevenue;conversion_rate;account_display;property_display
2025-09-18;658;5;2711.489997;0.7598784194528876;Daksul Jeans;Daksul Jeans - GA4
2025-09-19;405;3;1043.500002;0.7407407407407408;Daksul Jeans;Daksul Jeans - GA4
2025-09-20;364;5;3174.430001;1.3736263736263736;Daksul Jeans;Daksul Jeans - GA4
2025-09-21;471;4;1119.099995;0.8492569002123143;Daksul Jeans;Daksul Jeans - GA4
2025-09-22;446;1;375.359998;0.2242152466367713;Daksul Jeans;Daksul Jeans - GA4
2025-09-23;425;3;1247.219996;0.7058823529411765;Daksul Jeans;Daksul Jeans - GA4
2025-09-24;400;2;501.759999;0.5;Daksul Jeans;Daksul Jeans - GA4
2025-09-25;329;2;482.600001;0.60790273556231;Daksul Jeans;Daksul Jeans - GA4
2025-09-26;316;1;262.539998;0.31645569620253167;Daksul Jeans;Daksul Jeans - GA4
2025-09-27;341;6;2043.990002;1.7595307917888565;Daksul Jeans;Daksul Jeans - GA4
2025-09-28;425;1;299.609999;0.2352941176470588;Daksul Jeans;Daksul Jeans - GA4
2025-09-29;418;2;523.879998;0.4784688995215311;Daksul Jeans;Daksul Jeans - GA4
2025-09-30;515;5;1088.020001;0.9708737864077669;Daksul Jeans;Daksul Jeans - GA4
2025-10-01;439;2;594.880001;0.45558086560364464;Daksul Jeans;Daksul Jeans - GA4
2025-10-02;456;3;1380.880002;0.6578947368421052;Daksul Jeans;Daksul Jeans - GA4
2025-10-03;400;1;1348.15;0.25;Daksul Jeans;Daksul Jeans - GA4
2025-10-04;380;2;456.520002;0.5263157894736842;Daksul Jeans;Daksul Jeans - GA4
2025-10-05;409;1;487.920003;0.24449877750611246;Daksul Jeans;Daksul Jeans - GA4
2025-10-06;470;4;1056.749999;0.851063829787234;Daksul Jeans;Daksul Jeans - GA4
2025-10-07;426;2;630.409999;0.4694835680751174;Daksul Jeans;Daksul Jeans - GA4
2025-10-08;390;4;2034.710005;1.0256410256410255;Daksul Jeans;Daksul Jeans - GA4
2025-10-09;344;2;792.630003;0.5813953488372093;Daksul Jeans;Daksul Jeans - GA4
2025-10-10;353;1;279.3;0.28328611898017;Daksul Jeans;Daksul Jeans - GA4
2025-10-11;356;5;1723.030006;1.4044943820224718;Daksul Jeans;Daksul Jeans - GA4
2025-10-12;404;1;216.039999;0.24752475247524752;Daksul Jeans;Daksul Jeans - GA4
2025-10-13;430;7;2187.66;1.627906976744186;Daksul Jeans;Daksul Jeans - GA4
2025-10-14;438;3;764.300004;0.684931506849315;Daksul Jeans;Daksul Jeans - GA4
2025-10-15;384;4;1436.49;1.0416666666666665;Daksul Jeans;Daksul Jeans - GA4
2025-10-16;383;1;228.059998;0.26109660574412535;Daksul Jeans;Daksul Jeans - GA4
2025-10-17;405;0;0.0;0.0;Daksul Jeans;Daksul Jeans - GA4
2025-10-18;358;1;415.440002;0.27932960893854747;Daksul Jeans;Daksul Jeans - GA4
2025-10-19;368;3;1929.519997;0.8152173913043478;Daksul Jeans;Daksul Jeans - GA4
2025-10-20;462;2;1036.730001;0.4329004329004329;Daksul Jeans;Daksul Jeans - GA4
2025-10-21;386;4;1471.259998;1.0362694300518136;Daksul Jeans;Daksul Jeans - GA4
2025-10-22;342;1;270.639997;0.29239766081871343;Daksul Jeans;Daksul Jeans - GA4
2025-10-23;333;3;1720.94;0.9009009009009009;Daksul Jeans;Daksul Jeans - GA4
2025-10-24;378;3;1166.770001;0.7936507936507936;Daksul Jeans;Daksul Jeans - GA4
2025-10-25;360;2;567.110003;0.5555555555555556;Daksul Jeans;Daksul Jeans - GA4
2025-10-26;395;1;238.540002;0.25316455696202533;Daksul Jeans;Daksul Jeans - GA4
2025-10-27;345;0;0.0;0.0;Daksul Jeans;Daksul Jeans - GA4
2025-10-28;388;9;3386.559996;2.3195876288659796;Daksul Jeans;Daksul Jeans - GA4
2025-10-29;395;3;1165.909999;0.7594936708860759;Daksul Jeans;Daksul Jeans - GA4
2025-10-30;275;3;1056.290002;1.090909090909091;Daksul Jeans;Daksul Jeans - GA4
2025-10-31;10;0;0.0;0.0;Daksul Jeans;Daksul Jeans - GA4
2025-08-27;1;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-08-28;2;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-08-29;2;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-08-30;1;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-01;4;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-02;7;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-03;2;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-04;3;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-05;1;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-06;1;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-08;5;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-09;20;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-10;28;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-11;39;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-12;32;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-13;32;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-14;38;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-15;30;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-16;53;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-17;52;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-18;20;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-19;31;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-20;63;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-21;37;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-22;77;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-23;33;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-24;43;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-25;42;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-26;55;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-27;54;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-28;68;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-29;94;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-09-30;63;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-01;91;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-02;84;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-03;105;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-04;60;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-05;125;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-06;46;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-07;61;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-08;68;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-09;116;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-10;118;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-11;234;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-12;358;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-13;69;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-14;84;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-15;54;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-16;40;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-17;83;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-18;81;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-19;108;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-20;70;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-21;44;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-22;20;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-23;20;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-24;17;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-25;12;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-26;8;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-27;30;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-28;30;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-29;18;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-30;15;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-10-31;1;0;0.0;0.0;Danilo Cavallini;Site Danilo Cavallini
2025-08-27;3729;0;0.0;0.0;Dimy;Dimy – GA4
2025-08-28;3912;0;0.0;0.0;Dimy;Dimy – GA4
2025-08-29;3583;0;0.0;0.0;Dimy;Dimy – GA4
2025-08-30;2885;0;0.0;0.0;Dimy;Dimy – GA4
2025-08-31;3478;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-01;3806;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-02;3700;1;184.95;0.02702702702702703;Dimy;Dimy – GA4
2025-09-03;3679;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-04;3775;1;269.35;0.026490066225165563;Dimy;Dimy – GA4
2025-09-05;3681;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-06;3476;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-07;3785;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-08;3768;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-09;3482;1;453.810002;0.02871912693854107;Dimy;Dimy – GA4
2025-09-10;3470;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-11;3423;1;501.409997;0.029214139643587496;Dimy;Dimy – GA4
2025-09-12;3205;1;399.419998;0.031201248049921998;Dimy;Dimy – GA4
2025-09-13;3459;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-14;3598;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-15;5946;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-16;3387;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-17;3121;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-18;3105;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-19;2965;1;683.900001;0.03372681281618887;Dimy;Dimy – GA4
2025-09-20;2977;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-21;3827;0;0.0;0.0;Dimy;Dimy – GA4
2025-09-22;3568;3;2458.680001;0.08408071748878924;Dimy;Dimy – GA4
2025-09-23;4096;16;9841.289995000001;0.390625;Dimy;Dimy – GA4
2025-09-24;3451;12;6932.620000000001;0.34772529701535787;Dimy;Dimy – GA4
2025-09-25;2284;9;4340.840001;0.39404553415061294;Dimy;Dimy – GA4
2025-09-26;2144;4;2185.309997;0.18656716417910446;Dimy;Dimy – GA4
2025-09-27;2000;2;2981.360004;0.1;Dimy;Dimy – GA4
2025-09-28;2121;5;3021.050001;0.23573785950023576;Dimy;Dimy – GA4
2025-09-29;2346;7;2576.949998;0.29838022165387895;Dimy;Dimy – GA4
2025-09-30;2298;15;7954.980002000001;0.6527415143603132;Dimy;Dimy – GA4
2025-10-01;2155;21;6964.859996;0.974477958236659;Dimy;Dimy – GA4
2025-10-02;2384;32;14756.409993000001;1.342281879194631;Dimy;Dimy – GA4
2025-10-03;2145;17;7829.659995;0.7925407925407926;Dimy;Dimy – GA4
2025-10-04;1980;22;10454.900024999999;1.1111111111111112;Dimy;Dimy – GA4
2025-10-05;2517;22;13501.200010999999;0.8740564163686929;Dimy;Dimy – GA4
2025-10-06;2190;16;8948.840011;0.730593607305936;Dimy;Dimy – GA4
2025-10-07;2274;16;11070.719993;0.7036059806508356;Dimy;Dimy – GA4
2025-10-08;2109;16;5763.139986;0.7586533902323376;Dimy;Dimy – GA4
2025-10-09;2231;17;6524.050003;0.761990138951143;Dimy;Dimy – GA4
2025-10-10;2022;17;10128.369993;0.8407517309594461;Dimy;Dimy – GA4
2025-10-11;1845;6;3752.120004;0.3252032520325203;Dimy;Dimy – GA4
2025-10-12;2033;17;7815.9299900000005;0.8362026561731432;Dimy;Dimy – GA4
2025-10-13;2122;16;6739.669994999999;0.7540056550424128;Dimy;Dimy – GA4
2025-10-14;2312;16;4805.290004;0.6920415224913495;Dimy;Dimy – GA4
2025-10-15;2229;21;8839.3;0.9421265141318977;Dimy;Dimy – GA4
2025-10-16;2274;14;4571.600006999999;0.6156552330694811;Dimy;Dimy – GA4
2025-10-17;2122;13;4396.929993;0.6126295947219604;Dimy;Dimy – GA4
2025-10-18;2110;13;8545.409996999999;0.6161137440758294;Dimy;Dimy – GA4
2025-10-19;2078;12;3486.64999;0.5774783445620789;Dimy;Dimy – GA4
2025-10-20;2503;17;8191.630008;0.6791849780263683;Dimy;Dimy – GA4
2025-10-21;2342;14;8088.010001;0.5977796754910333;Dimy;Dimy – GA4
2025-10-22;3099;8;3764.519996;0.2581477896095515;Dimy;Dimy – GA4
2025-10-23;2355;8;3412.670008;0.3397027600849257;Dimy;Dimy – GA4
2025-10-24;2431;8;6122.259996;0.3290826820238585;Dimy;Dimy – GA4
2025-10-25;2154;7;1877.9999910000001;0.32497678737233054;Dimy;Dimy – GA4
2025-10-26;2719;6;1832.800002;0.2206693637366679;Dimy;Dimy – GA4
2025-10-27;2934;26;15421.850011999999;0.8861622358554875;Dimy;Dimy – GA4
2025-10-28;3038;38;15451.540001000001;1.2508229098090848;Dimy;Dimy – GA4
2025-10-29;2896;47;20801.539983;1.62292817679558;Dimy;Dimy – GA4
2025-10-30;2610;42;17889.779991;1.6091954022988506;Dimy;Dimy – GA4
2025-10-31;139;2;868.750002;1.4388489208633095;Dimy;Dimy – GA4
2025-08-27;25;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-08-28;29;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-08-29;34;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-08-30;19;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-08-31;23;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-01;32;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-02;39;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-03;50;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-04;53;1;44.91;1.8867924528301887;Donna Maira;Donna Maira | UA - GA4
2025-09-05;71;1;125.910001;1.4084507042253522;Donna Maira;Donna Maira | UA - GA4
2025-09-06;67;1;99.110002;1.4925373134328357;Donna Maira;Donna Maira | UA - GA4
2025-09-07;63;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-08;61;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-09;52;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-10;79;2;193.200001;2.5316455696202533;Donna Maira;Donna Maira | UA - GA4
2025-09-11;81;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-12;70;1;129.900001;1.4285714285714286;Donna Maira;Donna Maira | UA - GA4
2025-09-13;62;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-14;50;1;129.610001;2.0;Donna Maira;Donna Maira | UA - GA4
2025-09-15;64;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-16;71;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-17;62;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-18;74;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-19;64;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-20;60;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-21;44;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-22;53;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-23;68;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-24;73;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-25;152;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-26;76;1;93.699999;1.3157894736842104;Donna Maira;Donna Maira | UA - GA4
2025-09-27;72;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-28;64;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-29;45;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-09-30;101;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-01;87;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-02;22;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-03;30;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-04;23;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-05;16;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-06;56;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-07;58;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-08;77;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-09;81;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-10;78;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-11;40;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-12;21;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-13;37;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-14;47;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-15;121;2;211.399997;1.6528925619834711;Donna Maira;Donna Maira | UA - GA4
2025-10-16;58;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-17;64;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-18;45;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-19;58;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-20;30;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-21;34;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-22;69;1;133.870002;1.4492753623188406;Donna Maira;Donna Maira | UA - GA4
2025-10-23;93;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-24;88;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-25;56;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-26;53;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-27;84;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-28;55;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-29;73;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-10-30;65;0;0.0;0.0;Donna Maira;Donna Maira | UA - GA4
2025-08-27;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-08-29;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-08-30;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-08-31;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-02;6;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-05;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-08;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-09;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-10;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-11;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-12;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-13;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-14;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-15;3;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-17;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-18;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-19;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-20;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-21;3;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-23;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-24;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-26;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-09-29;3;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-01;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-02;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-05;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-06;3;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-07;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-08;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-09;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-11;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-13;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-14;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-15;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-16;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-17;2;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-18;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-19;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-21;3;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-22;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-23;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-25;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-28;1;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-10-29;5;0;0.0;0.0;Dra Priscila Amaral;Dra Priscila Amaral
2025-08-27;7;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-08-28;9;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-08-29;12;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-08-30;10;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-08-31;4;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-01;12;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-02;27;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-03;13;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-04;8;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-05;12;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-06;8;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-07;9;1;142.549999;11.11111111111111;Drafmil;drafmil.com.br - GA4
2025-09-08;9;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-09;7;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-10;14;1;504.44;7.142857142857142;Drafmil;drafmil.com.br - GA4
2025-09-11;23;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-12;5;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-13;10;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-14;7;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-15;21;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-16;92;1;173.279998;1.0869565217391304;Drafmil;drafmil.com.br - GA4
2025-09-17;77;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-18;34;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-19;44;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-20;32;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-21;72;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-22;45;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-23;37;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-24;16;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-25;10;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-26;5;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-27;19;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-28;11;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-29;20;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-30;16;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-01;5;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-02;17;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-03;5;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-04;3;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-05;3;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-06;10;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-07;6;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-08;6;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-09;5;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-10;2;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-11;6;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-12;2;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-13;6;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-14;23;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-15;10;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-16;8;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-17;120;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-18;150;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-19;202;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-20;163;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-21;150;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-22;46;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
